"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"652","2016-01-01 15:28:28","2016-01-01 15:39:20","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","78","Union Square - Somerville","42.379637","-71.095319","277","Subscriber",\N,"0"
"950","2016-01-01 15:28:37","2016-01-01 15:44:28","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","107","Ames St at Main St","42.3625","-71.08822","1293","Customer","1974","1"
"81125","2016-01-01 15:29:05","2016-01-02 14:01:10","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","78","Union Square - Somerville","42.379637","-71.095319","260","Subscriber",\N,"0"
"551","2016-01-01 15:36:37","2016-01-01 15:45:48","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","117","Binney St / Sixth St","42.366095","-71.086388","909","Subscriber",\N,"0"
"544","2016-01-01 15:37:00","2016-01-01 15:46:04","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","449","Subscriber","1992","2"
"264","2016-01-01 15:37:34","2016-01-01 15:41:59","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1534","Subscriber","1990","1"
"1132","2016-01-01 15:38:42","2016-01-01 15:57:35","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","1481","Customer","1989","1"
"1369","2016-01-01 15:41:45","2016-01-01 16:04:35","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","644","Subscriber","1981","1"
"514","2016-01-01 15:53:27","2016-01-01 16:02:02","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","115","Porter Square Station","42.387995","-71.119084","56","Subscriber","1992","1"
"411","2016-01-01 15:54:08","2016-01-01 16:00:59","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","156","Subscriber","1988","2"
"570","2016-01-01 16:00:56","2016-01-01 16:10:26","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1558","Subscriber","1989","1"
"564","2016-01-01 16:02:00","2016-01-01 16:11:25","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1566","Subscriber","1991","1"
"557","2016-01-01 16:02:06","2016-01-01 16:11:24","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","862","Subscriber","1992","2"
"225","2016-01-01 16:11:27","2016-01-01 16:15:12","107","Ames St at Main St","42.3625","-71.08822","117","Binney St / Sixth St","42.366095","-71.086388","985","Subscriber",\N,"0"
"353","2016-01-01 16:14:53","2016-01-01 16:20:46","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","177","University Park","42.36264779118595","-71.10006093978882","1568","Subscriber","1996","1"
"558","2016-01-01 16:15:28","2016-01-01 16:24:47","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","177","University Park","42.36264779118595","-71.10006093978882","1041","Subscriber","1990","2"
"5198","2016-01-01 16:17:39","2016-01-01 17:44:18","107","Ames St at Main St","42.3625","-71.08822","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1293","Subscriber",\N,"0"
"5177","2016-01-01 16:18:19","2016-01-01 17:44:36","107","Ames St at Main St","42.3625","-71.08822","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1281","Subscriber",\N,"0"
"5081","2016-01-01 16:20:01","2016-01-01 17:44:43","107","Ames St at Main St","42.3625","-71.08822","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1488","Subscriber",\N,"0"
"5060","2016-01-01 16:20:20","2016-01-01 17:44:40","107","Ames St at Main St","42.3625","-71.08822","110","Harvard University Gund Hall at Quincy St / Kirkland S","42.376369","-71.114025","1069","Subscriber",\N,"0"
"262","2016-01-01 16:23:11","2016-01-01 16:27:34","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","708","Subscriber","1984","1"
"224","2016-01-01 16:32:09","2016-01-01 16:35:53","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1274","Subscriber","1986","1"
"766","2016-01-01 16:35:02","2016-01-01 16:47:48","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","371","Subscriber","1992","1"
"519","2016-01-01 16:35:32","2016-01-01 16:44:12","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1215","Subscriber","1993","1"
"230","2016-01-01 16:35:44","2016-01-01 16:39:34","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","691","Subscriber","1990","2"
"344","2016-01-01 16:38:15","2016-01-01 16:43:59","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","141","Kendall Street","42.363560158429884","-71.08216792345047","1100","Subscriber","1993","1"
"227","2016-01-01 16:40:00","2016-01-01 16:43:48","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","347","Subscriber","1991","1"
"314","2016-01-01 16:40:21","2016-01-01 16:45:36","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","1274","Subscriber","1986","1"
"293","2016-01-01 16:45:47","2016-01-01 16:50:40","177","University Park","42.36264779118595","-71.10006093978882","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1568","Subscriber","1996","1"
"1229","2016-01-01 16:46:13","2016-01-01 17:06:42","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","115","Porter Square Station","42.387995","-71.119084","339","Subscriber",\N,"0"
"1189","2016-01-01 16:47:17","2016-01-01 17:07:07","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","115","Porter Square Station","42.387995","-71.119084","781","Subscriber",\N,"0"
"485","2016-01-01 16:53:08","2016-01-01 17:01:14","115","Porter Square Station","42.387995","-71.119084","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","1119","Customer","1962","2"
"684","2016-01-01 16:57:44","2016-01-01 17:09:08","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1534","Subscriber","1991","1"
"320","2016-01-01 16:59:16","2016-01-01 17:04:37","141","Kendall Street","42.363560158429884","-71.08216792345047","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1161","Subscriber","1993","1"
"498","2016-01-01 17:00:15","2016-01-01 17:08:33","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","1473","Subscriber","1992","2"
"471","2016-01-01 17:07:31","2016-01-01 17:15:23","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","638","Customer","1991","1"
"827","2016-01-01 17:13:48","2016-01-01 17:27:36","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","42","Subscriber","1992","2"
"1041","2016-01-01 17:21:45","2016-01-01 17:39:07","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","476","Subscriber","1992","1"
"459","2016-01-01 17:30:15","2016-01-01 17:37:55","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","421","Subscriber","1991","1"
"448","2016-01-01 17:43:32","2016-01-01 17:51:00","176","Lesley University","42.38674802045056","-71.11901879310608","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","841","Customer","1958","2"
"419","2016-01-01 17:43:49","2016-01-01 17:50:48","176","Lesley University","42.38674802045056","-71.11901879310608","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","125","Subscriber",\N,"0"
"1836","2016-01-01 17:46:09","2016-01-01 18:16:46","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","9","Agganis Arena - 925 Comm Ave.","42.351246","-71.115639","638","Subscriber",\N,"0"
"1841","2016-01-01 17:46:42","2016-01-01 18:17:23","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","9","Agganis Arena - 925 Comm Ave.","42.351246","-71.115639","642","Subscriber",\N,"0"
"1653","2016-01-01 17:49:01","2016-01-01 18:16:35","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","9","Agganis Arena - 925 Comm Ave.","42.351246","-71.115639","1456","Subscriber",\N,"0"
"447","2016-01-01 17:59:30","2016-01-01 18:06:57","107","Ames St at Main St","42.3625","-71.08822","107","Ames St at Main St","42.3625","-71.08822","1475","Subscriber","1980","1"
"308","2016-01-01 18:03:10","2016-01-01 18:08:18","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1473","Subscriber","1978","1"
"1402","2016-01-01 18:06:11","2016-01-01 18:29:33","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","864","Subscriber","1985","1"
"386","2016-01-01 18:10:21","2016-01-01 18:16:47","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","136","Subscriber","1980","1"
"582","2016-01-01 18:19:48","2016-01-01 18:29:30","107","Ames St at Main St","42.3625","-71.08822","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","86","Customer","1981","1"
"2548","2016-01-01 18:28:41","2016-01-01 19:11:10","115","Porter Square Station","42.387995","-71.119084","152","Ink Block","42.345901","-71.063187","781","Subscriber",\N,"0"
"241","2016-01-01 18:28:47","2016-01-01 18:32:48","115","Porter Square Station","42.387995","-71.119084","115","Porter Square Station","42.387995","-71.119084","339","Subscriber",\N,"0"
"440","2016-01-01 18:31:50","2016-01-01 18:39:11","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","863","Subscriber","1990","1"
"673","2016-01-01 18:33:00","2016-01-01 18:44:13","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","177","University Park","42.36264779118595","-71.10006093978882","236","Subscriber","1984","1"
"2280","2016-01-01 18:33:06","2016-01-01 19:11:06","115","Porter Square Station","42.387995","-71.119084","152","Ink Block","42.345901","-71.063187","996","Subscriber",\N,"0"
"1514","2016-01-01 18:42:57","2016-01-01 19:08:11","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","143","EF - North Point Park","42.369885","-71.069957","896","Subscriber","1972","2"
"256","2016-01-01 18:44:46","2016-01-01 18:49:03","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","179","MIT Vassar St","42.355601213279265","-71.10394477844238","42","Subscriber","1990","2"
"205","2016-01-01 18:47:41","2016-01-01 18:51:06","179","MIT Vassar St","42.355601213279265","-71.10394477844238","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","136","Subscriber","1989","1"
"761","2016-01-01 18:47:43","2016-01-01 19:00:24","176","Lesley University","42.38674802045056","-71.11901879310608","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","204","Subscriber","1989","2"
"712","2016-01-01 18:48:36","2016-01-01 19:00:28","176","Lesley University","42.38674802045056","-71.11901879310608","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","572","Subscriber","1989","1"
"414","2016-01-01 18:50:07","2016-01-01 18:57:01","107","Ames St at Main St","42.3625","-71.08822","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1454","Subscriber","1982","1"
"447","2016-01-01 18:52:58","2016-01-01 19:00:26","176","Lesley University","42.38674802045056","-71.11901879310608","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","865","Subscriber","1992","1"
"394","2016-01-01 18:54:48","2016-01-01 19:01:22","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","1204","Customer","1986","1"
"435","2016-01-01 18:55:07","2016-01-01 19:02:23","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","681","Customer","1991","1"
"287","2016-01-01 18:57:57","2016-01-01 19:02:44","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","835","Subscriber","1982","1"
"918","2016-01-01 18:59:20","2016-01-01 19:14:39","176","Lesley University","42.38674802045056","-71.11901879310608","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","357","Subscriber",\N,"0"
"182","2016-01-01 19:01:48","2016-01-01 19:04:50","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","691","Subscriber","1990","1"
"305","2016-01-01 19:02:05","2016-01-01 19:07:10","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","156","Subscriber","1990","1"
"548","2016-01-01 19:07:01","2016-01-01 19:16:09","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","572","Subscriber","1989","1"
"560","2016-01-01 19:07:02","2016-01-01 19:16:23","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","1454","Subscriber","1992","1"
"565","2016-01-01 19:07:03","2016-01-01 19:16:28","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","176","Lesley University","42.38674802045056","-71.11901879310608","1471","Subscriber","1989","2"
"376","2016-01-01 19:10:32","2016-01-01 19:16:49","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","107","Ames St at Main St","42.3625","-71.08822","347","Subscriber","1984","1"
"409","2016-01-01 19:10:44","2016-01-01 19:17:34","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","387","Subscriber","1985","1"
"410","2016-01-01 19:10:56","2016-01-01 19:17:47","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1568","Subscriber","1985","1"
