"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"121","2016-02-01 08:45:14","2016-02-01 08:47:15","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","1539","Customer","1986","1"
"410","2016-02-01 08:45:17","2016-02-01 08:52:07","177","University Park","42.36264779118595","-71.10006093978882","117","Binney St / Sixth St","42.366095","-71.086388","1559","Customer","1981","1"
"413","2016-02-01 08:45:22","2016-02-01 08:52:15","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","917","Subscriber","1978","2"
"306","2016-02-01 08:45:49","2016-02-01 08:50:56","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","177","University Park","42.36264779118595","-71.10006093978882","894","Subscriber","1985","1"
"267","2016-02-01 08:45:53","2016-02-01 08:50:21","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","990","Subscriber","1962","1"
"326","2016-02-01 08:46:33","2016-02-01 08:51:59","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","1239","Subscriber","1989","2"
"1151","2016-02-01 08:46:38","2016-02-01 09:05:50","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","660","Subscriber","1971","2"
"145","2016-02-01 08:50:07","2016-02-01 08:52:32","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","956","Subscriber","1988","1"
"557","2016-02-01 08:50:37","2016-02-01 08:59:55","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","176","Lesley University","42.38674802045056","-71.11901879310608","641","Subscriber","1983","1"
"437","2016-02-01 08:50:38","2016-02-01 08:57:55","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","773","Subscriber","1990","2"
"322","2016-02-01 08:50:40","2016-02-01 08:56:03","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","865","Subscriber","1992","1"
"368","2016-02-01 08:51:12","2016-02-01 08:57:20","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1568","Subscriber","1944","1"
"917","2016-02-01 08:51:40","2016-02-01 09:06:58","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","661","Customer","1992","2"
"284","2016-02-01 08:52:24","2016-02-01 08:57:08","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","655","Subscriber","1995","2"
"219","2016-02-01 08:53:02","2016-02-01 08:56:42","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1293","Subscriber","1993","1"
"211","2016-02-01 08:53:19","2016-02-01 08:56:51","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","1006","Subscriber","1982","2"
"540","2016-02-01 08:54:49","2016-02-01 09:03:50","179","MIT Vassar St","42.355601213279265","-71.10394477844238","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1289","Subscriber","1975","1"
"39920","2016-02-01 08:55:02","2016-02-01 20:00:23","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","748","Subscriber",\N,"0"
"593","2016-02-01 08:55:02","2016-02-01 09:04:55","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","705","Subscriber","1982","1"
"253","2016-02-01 08:56:54","2016-02-01 09:01:07","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","117","Binney St / Sixth St","42.366095","-71.086388","738","Subscriber","1970","1"
"297","2016-02-01 08:58:30","2016-02-01 09:03:28","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","1538","Customer","1957","2"
"312","2016-02-01 08:59:14","2016-02-01 09:04:27","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","639","Subscriber","1993","1"
"1217","2016-02-01 09:00:58","2016-02-01 09:21:15","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","91","One Kendall Square at Hampshire St / Portland St","42.366277","-71.09169","1275","Customer","1980","1"
"315","2016-02-01 09:01:54","2016-02-01 09:07:10","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","866","Subscriber","1987","1"
"303","2016-02-01 09:02:05","2016-02-01 09:07:08","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","778","Customer","1989","1"
"283","2016-02-01 09:02:13","2016-02-01 09:06:56","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","816","Subscriber","1988","1"
"625","2016-02-01 09:02:50","2016-02-01 09:13:16","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","892","Customer","1986","1"
"372","2016-02-01 09:03:25","2016-02-01 09:09:37","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","179","MIT Vassar St","42.355601213279265","-71.10394477844238","774","Subscriber","1979","2"
"444","2016-02-01 09:04:41","2016-02-01 09:12:05","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1075","Subscriber","1991","1"
"363","2016-02-01 09:09:49","2016-02-01 09:15:53","107","Ames St at Main St","42.3625","-71.08822","179","MIT Vassar St","42.355601213279265","-71.10394477844238","1102","Subscriber","1960","1"
"569","2016-02-01 09:06:59","2016-02-01 09:16:28","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","858","Subscriber","1986","1"
"269","2016-02-01 09:08:53","2016-02-01 09:13:23","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","732","Customer","1990","1"
"725","2016-02-01 09:09:17","2016-02-01 09:21:23","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","75","Lafayette Square at Mass Ave / Main St / Columbia St","42.36346469304347","-71.10057324171066","1533","Customer","1980","2"
"457","2016-02-01 09:11:32","2016-02-01 09:19:09","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","177","University Park","42.36264779118595","-71.10006093978882","750","Customer","1982","1"
"218","2016-02-01 09:11:39","2016-02-01 09:15:17","117","Binney St / Sixth St","42.366095","-71.086388","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","652","Subscriber","1990","1"
"884","2016-02-01 09:11:43","2016-02-01 09:26:28","89","Harvard Law School at Mass Ave / Jarvis St","42.379011","-71.119945","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","751","Customer","1985","2"
"478","2016-02-01 09:14:30","2016-02-01 09:22:28","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1239","Subscriber","1994","2"
"1392","2016-02-01 09:14:51","2016-02-01 09:38:03","143","EF - North Point Park","42.369885","-71.069957","178","MIT Pacific St at Purrington St","42.35957320109044","-71.10129475593567","1313","Customer","1959","1"
"1552","2016-02-01 09:14:59","2016-02-01 09:40:51","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","142","Alewife Station at Russell Field","42.396105","-71.139459","1085","Customer","1968","1"
"357","2016-02-01 09:16:01","2016-02-01 09:21:58","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","70","Harvard Kennedy School at Bennett St / Eliot St","42.371196","-71.121473","1557","Customer","1961","1"
"395","2016-02-01 09:17:35","2016-02-01 09:24:10","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","860","Subscriber","1985","1"
"307","2016-02-01 09:18:02","2016-02-01 09:23:09","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","179","MIT Vassar St","42.355601213279265","-71.10394477844238","786","Subscriber",\N,"0"
"426","2016-02-01 09:18:47","2016-02-01 09:25:54","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","646","Subscriber","1981","1"
"420","2016-02-01 09:19:49","2016-02-01 09:26:50","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","1103","Subscriber","1980","2"
"356","2016-02-01 09:19:49","2016-02-01 09:25:46","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1325","Subscriber","1990","1"
"465","2016-02-01 09:21:14","2016-02-01 09:29:00","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","1545","Subscriber","1991","2"
"346","2016-02-01 09:22:27","2016-02-01 09:28:13","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","962","Customer","1990","2"
"240","2016-02-01 09:24:25","2016-02-01 09:28:25","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","145","Rindge Avenue - O'Neill Library","42.392766","-71.129042","1532","Customer","1978","1"
"473","2016-02-01 09:26:18","2016-02-01 09:34:12","97","Harvard University River Houses at DeWolfe St / Cowperthwaite St","42.36919031768079","-71.11714124679565","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","1107","Subscriber","1965","1"
"491","2016-02-01 09:28:12","2016-02-01 09:36:24","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","107","Ames St at Main St","42.3625","-71.08822","874","Subscriber","1989","1"
"582","2016-02-01 09:28:36","2016-02-01 09:38:19","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","762","Subscriber","1967","2"
"298","2016-02-01 09:29:28","2016-02-01 09:34:26","84","CambridgeSide Galleria - CambridgeSide PL at Land Blvd","42.366981","-71.076472","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","735","Customer","1966","1"
"271","2016-02-01 09:29:30","2016-02-01 09:34:01","104","Harvard University Radcliffe Quadrangle at Shepard St / Garden St","42.380287","-71.125107","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","768","Subscriber","1985","1"
"442","2016-02-01 09:33:34","2016-02-01 09:40:57","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1104","Customer","1979","1"
"542","2016-02-01 09:33:56","2016-02-01 09:42:58","179","MIT Vassar St","42.355601213279265","-71.10394477844238","107","Ames St at Main St","42.3625","-71.08822","786","Subscriber","1989","1"
"517","2016-02-01 09:35:07","2016-02-01 09:43:45","105","Lower Cambridgeport at Magazine St/Riverside Rd","42.356954","-71.113687","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1107","Subscriber","1991","1"
"261","2016-02-01 09:36:43","2016-02-01 09:41:04","179","MIT Vassar St","42.355601213279265","-71.10394477844238","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1294","Customer","1988","1"
"544","2016-02-01 09:38:02","2016-02-01 09:47:07","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","88","Inman Square at Vellucci Plaza / Hampshire St","42.374035","-71.101427","735","Subscriber","1990","1"
"551","2016-02-01 09:38:35","2016-02-01 09:47:46","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","95","Cambridge St - at Columbia St / Webster Ave","42.372969","-71.094445","865","Subscriber","1983","1"
"320","2016-02-01 09:38:59","2016-02-01 09:44:20","90","Lechmere Station at Cambridge St / First St","42.370677","-71.076529","141","Kendall Street","42.363560158429884","-71.08216792345047","1303","Subscriber","1989","1"
"309","2016-02-01 09:39:42","2016-02-01 09:44:52","115","Porter Square Station","42.387995","-71.119084","108","Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St","42.377945","-71.116865","702","Subscriber","1966","1"
"439","2016-02-01 09:42:03","2016-02-01 09:49:22","76","Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St","42.366426","-71.105495","80","MIT Stata Center at Vassar St / Main St","42.3619622","-71.0920526","1062","Subscriber","1986","1"
"950","2016-02-01 09:46:20","2016-02-01 10:02:10","176","Lesley University","42.38674802045056","-71.11901879310608","177","University Park","42.36264779118595","-71.10006093978882","1526","Customer","1973","1"
"957","2016-02-01 09:46:26","2016-02-01 10:02:23","115","Porter Square Station","42.387995","-71.119084","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","1073","Subscriber","1992","1"
"453","2016-02-01 09:47:49","2016-02-01 09:55:23","116","359 Broadway - Broadway at Fayette Street","42.370803","-71.104412","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","802","Subscriber","1990","2"
"1464","2016-02-01 09:47:56","2016-02-01 10:12:20","118","Linear Park - Mass. Ave. at Cameron Ave. ","42.397828","-71.130516","72","One Broadway / Kendall Sq at Main St / 3rd St","42.362613","-71.084105","959","Subscriber","1984","1"
"366","2016-02-01 09:48:28","2016-02-01 09:54:34","179","MIT Vassar St","42.355601213279265","-71.10394477844238","67","MIT at Mass Ave / Amherst St","42.3581","-71.093198","1075","Subscriber","1991","1"
"472","2016-02-01 09:48:39","2016-02-01 09:56:31","68","Central Square at Mass Ave / Essex St","42.36507","-71.1031","74","Harvard Square at Mass Ave/ Dunster","42.373268","-71.118579","783","Subscriber","1988","1"
"329","2016-02-01 09:49:18","2016-02-01 09:54:48","87","Harvard University Housing - 115 Putnam Ave at Peabody Terrace","42.366621","-71.114214","73","Harvard Square at Brattle St / Eliot St","42.373231","-71.120886","962","Subscriber","1990","2"
